date,ticker,asset_class,adjusted_close,volume
2025-04-04,EFA,Developed international equities,71.302109,40904300
2025-04-04,EWC,Canadian equities,37.639973,5385900
2025-04-04,GLD,Gold,279.720001,21517200
2025-04-04,SPY,US equities,498.269684,217965100
2025-04-07,AGG,US aggregate bonds,93.152168,21796300
2025-04-07,EEM,Emerging-market equities,37.951935,87724900
2025-04-07,EFA,Developed international equities,69.581810,63057500
2025-04-07,EWC,Canadian equities,37.032406,6066800
2025-04-07,GLD,Gold,273.709991,19807000
2025-04-07,SPY,US equities,497.382172,256611400
2025-04-08,AGG,US aggregate bonds,92.668365,13173300
2025-04-08,EEM,Emerging-market equities,37.417679,57879100
2025-04-08,EFA,Developed international equities,69.344200,36425000
2025-04-08,EWC,Canadian equities,36.424831,6468800
2025-04-08,GLD,Gold,275.200012,12639500
2025-04-08,SPY,US equities,489.591827,165816600
2025-04-09,AGG,US aggregate bonds,92.877075,16244400
2025-04-09,EEM,Emerging-market equities,40.011265,71100600
2025-04-09,EFA,Developed international equities,74.695175,60645100
2025-04-09,EWC,Canadian equities,38.747326,6514600
2025-04-09,GLD,Gold,285.380005,25342200
2025-04-09,SPY,US equities,541.008423,241867300
2025-04-10,AGG,US aggregate bonds,92.146637,9940000
2025-04-10,EEM,Emerging-market equities,39.321587,44475900
2025-04-10,EFA,Developed international equities,73.222008,36697600
2025-04-10,EWC,Canadian equities,37.963360,6524600
2025-04-10,GLD,Gold,292.350006,19837800
2025-04-10,SPY,US equities,517.301880,162331200
2025-04-11,AGG,US aggregate bonds,92.051804,8437400
2025-04-11,EEM,Emerging-market equities,40.555241,43956500
2025-04-11,EFA,Developed international equities,75.056351,28909900
2025-04-11,EWC,Canadian equities,39.070705,6271300
2025-04-11,GLD,Gold,297.929993,21080100
2025-04-11,SPY,US equities,526.532104,97866300
2025-04-14,AGG,US aggregate bonds,92.592484,7940600
2025-04-14,EEM,Emerging-market equities,40.924370,22549600
2025-04-14,EFA,Developed international equities,75.864227,15749900
2025-04-14,EWC,Canadian equities,39.629276,2883800
2025-04-14,GLD,Gold,296.230011,12427600
2025-04-14,SPY,US equities,531.640137,68034000
2025-04-15,AGG,US aggregate bonds,92.782204,10074400
2025-04-15,EEM,Emerging-market equities,40.885509,18077500
2025-04-15,EFA,Developed international equities,76.548546,13679800
2025-04-15,EWC,Canadian equities,39.717476,1966800
2025-04-15,GLD,Gold,297.779999,7924100
2025-04-15,SPY,US equities,530.151123,56892900
2025-04-16,AGG,US aggregate bonds,93.076263,10105000
2025-04-16,EEM,Emerging-market equities,40.409538,19984700
2025-04-16,EFA,Developed international equities,76.253914,16542600
2025-04-16,EWC,Canadian equities,40.011459,2478400
2025-04-16,GLD,Gold,307.470001,20778100
2025-04-16,SPY,US equities,518.366882,83484800
2025-04-17,AGG,US aggregate bonds,92.839134,5589400
2025-04-17,EEM,Emerging-market equities,40.720379,23264400
2025-04-17,EFA,Developed international equities,77.080795,14072500
2025-04-17,EWC,Canadian equities,40.276047,2470300
2025-04-17,GLD,Gold,306.119995,18287800
2025-04-17,SPY,US equities,519.106506,79868100
2025-04-21,AGG,US aggregate bonds,92.279434,7925700
2025-04-21,EEM,Emerging-market equities,40.710663,16440700
2025-04-21,EFA,Developed international equities,76.662605,15883900
2025-04-21,EWC,Canadian equities,39.952663,1350600
2025-04-21,GLD,Gold,315.589996,20372300
2025-04-21,SPY,US equities,506.750366,69368100
2025-04-22,AGG,US aggregate bonds,92.450203,6521400
2025-04-22,EEM,Emerging-market equities,41.322636,25716100
2025-04-22,EFA,Developed international equities,78.249832,14923200
2025-04-22,EWC,Canadian equities,40.560234,1704900
2025-04-22,GLD,Gold,311.109985,35242300
2025-04-22,SPY,US equities,519.934814,75948100
2025-04-23,AGG,US aggregate bonds,92.677864,13376700
2025-04-23,EEM,Emerging-market equities,41.798611,24787400
2025-04-23,EFA,Developed international equities,78.563484,15223500
2025-04-23,EWC,Canadian equities,40.687630,2722600
2025-04-23,GLD,Gold,303.649994,25421500
2025-04-23,SPY,US equities,527.991455,90590700
2025-04-24,AGG,US aggregate bonds,93.190086,8524400
2025-04-24,EEM,Emerging-market equities,42.284302,28843500
2025-04-24,EFA,Developed international equities,79.608971,11194200
2025-04-24,EWC,Canadian equities,41.216805,1413900
2025-04-24,GLD,Gold,308.070007,10845000
2025-04-24,SPY,US equities,539.105164,64150400
2025-04-25,AGG,US aggregate bonds,93.531601,9058900
2025-04-25,EEM,Emerging-market equities,42.206596,18363700
2025-04-25,EFA,Developed international equities,79.951126,10485300
2025-04-25,EWC,Canadian equities,41.197208,1515500
2025-04-25,GLD,Gold,304.730011,10691600
2025-04-25,SPY,US equities,543.000305,61119600
2025-04-28,AGG,US aggregate bonds,93.787720,4890800
2025-04-28,EEM,Emerging-market equities,42.284302,11002200
2025-04-28,EFA,Developed international equities,80.483376,10085400
2025-04-28,EWC,Canadian equities,41.520588,1890800
2025-04-28,GLD,Gold,309.070007,9375500
2025-04-28,SPY,US equities,543.207397,47613800
2025-04-29,AGG,US aggregate bonds,94.015366,6731100
2025-04-29,EEM,Emerging-market equities,42.400875,12809100
2025-04-29,EFA,Developed international equities,80.644943,8303800
2025-04-29,EWC,Canadian equities,41.598988,1208100
2025-04-29,GLD,Gold,306.059998,6852100
2025-04-29,SPY,US equities,546.629333,47775100
2025-04-30,AGG,US aggregate bonds,93.930000,7370300
2025-04-30,EEM,Emerging-market equities,42.507725,20928800
2025-04-30,EFA,Developed international equities,80.549911,24147900
2025-04-30,EWC,Canadian equities,41.598988,2181200
2025-04-30,GLD,Gold,303.769989,8331900
2025-04-30,SPY,US equities,546.846252,93101500
2025-05-01,AGG,US aggregate bonds,93.674019,6912600
2025-05-01,EEM,Emerging-market equities,42.498009,14740500
2025-05-01,EFA,Developed international equities,80.293289,10070900
2025-05-01,EWC,Canadian equities,41.461796,773800
2025-05-01,GLD,Gold,297.459991,14969100
2025-05-01,SPY,US equities,550.721680,63186100
2025-05-02,AGG,US aggregate bonds,93.217186,9879200
2025-05-02,EEM,Emerging-market equities,43.712238,33945900
2025-05-02,EFA,Developed international equities,81.832993,14798400
2025-05-02,EWC,Canadian equities,41.981163,2223000
2025-05-02,GLD,Gold,297.980011,8678400
2025-05-02,SPY,US equities,558.896667,60717300
2025-05-05,AGG,US aggregate bonds,93.055412,14273800
2025-05-05,EEM,Emerging-market equities,44.042507,22661100
2025-05-05,EFA,Developed international equities,81.975571,8119800
2025-05-05,EWC,Canadian equities,41.804775,2296200
2025-05-05,GLD,Gold,306.880005,8924000
2025-05-05,SPY,US equities,555.691833,38659200
2025-05-06,AGG,US aggregate bonds,93.283821,11730100
2025-05-06,EEM,Emerging-market equities,43.867661,17418700
2025-05-06,EFA,Developed international equities,81.871010,8661700
2025-05-06,EWC,Canadian equities,41.912571,1508000
2025-05-06,GLD,Gold,315.480011,11445300
2025-05-06,SPY,US equities,551.047119,48264700
2025-05-07,AGG,US aggregate bonds,93.426559,6557000
2025-05-07,EEM,Emerging-market equities,43.362541,23390500
2025-05-07,EFA,Developed international equities,81.595383,8536600
2025-05-07,EWC,Canadian equities,42.030163,1942000
2025-05-07,GLD,Gold,310.750000,7888300
2025-05-07,SPY,US equities,553.364563,55588000
2025-05-08,AGG,US aggregate bonds,92.941216,7814200
2025-05-08,EEM,Emerging-market equities,43.333397,17573700
2025-05-08,EFA,Developed international equities,81.310265,12228300
2025-05-08,EWC,Canadian equities,41.951771,1101800
2025-05-08,GLD,Gold,304.630005,11927600
2025-05-08,SPY,US equities,557.220276,65130800
2025-05-09,AGG,US aggregate bonds,93.036392,5739200
2025-05-09,EEM,Emerging-market equities,43.624813,16091100
2025-05-09,EFA,Developed international equities,81.709442,9149000
2025-05-09,EWC,Canadian equities,41.990963,1037000
2025-05-09,GLD,Gold,306.839996,6913100
2025-05-09,SPY,US equities,556.510254,37603400
2025-05-12,AGG,US aggregate bonds,92.722328,10768200
2025-05-12,EEM,Emerging-market equities,44.567055,26843500
2025-05-12,EFA,Developed international equities,82.127640,12602500
2025-05-12,EWC,Canadian equities,42.216358,1596200
2025-05-12,GLD,Gold,298.190002,14375900
2025-05-12,SPY,US equities,574.901489,78993600
2025-05-13,AGG,US aggregate bonds,92.627167,6305500
2025-05-13,EEM,Emerging-market equities,44.644768,23970300
2025-05-13,EFA,Developed international equities,82.232178,13242900
2025-05-13,EWC,Canadian equities,42.529942,1560600
2025-05-13,GLD,Gold,299.459991,10233600
2025-05-13,SPY,US equities,578.698120,67947200
2025-05-14,AGG,US aggregate bonds,92.360695,7350600
2025-05-14,EEM,Emerging-market equities,44.984749,22561700
2025-05-14,EFA,Developed international equities,81.832993,10173300
2025-05-14,EWC,Canadian equities,42.569134,3659500
2025-05-14,GLD,Gold,293.160004,14800600
2025-05-14,SPY,US equities,579.437683,66283500
2025-05-15,AGG,US aggregate bonds,92.884117,7638900
2025-05-15,EEM,Emerging-market equities,44.965321,21682500
2025-05-15,EFA,Developed international equities,82.726418,11283200
2025-05-15,EWC,Canadian equities,42.951324,1061300
2025-05-15,GLD,Gold,297.839996,13497700
2025-05-15,SPY,US equities,582.267944,71268100
2025-05-16,AGG,US aggregate bonds,92.941216,5262500
2025-05-16,EEM,Emerging-market equities,44.936180,23296900
2025-05-16,EFA,Developed international equities,82.916504,8372100
2025-05-16,EWC,Canadian equities,43.010117,983200
2025-05-16,GLD,Gold,294.239990,14173000
2025-05-16,SPY,US equities,585.955933,76052100
2025-05-19,AGG,US aggregate bonds,92.912651,7232700
2025-05-19,EEM,Emerging-market equities,45.033318,16823000
2025-05-19,EFA,Developed international equities,83.705376,9062900
2025-05-19,EWC,Canadian equities,43.166908,2529700
2025-05-19,GLD,Gold,298.029999,11656300
2025-05-19,SPY,US equities,586.596924,68168500
2025-05-20,AGG,US aggregate bonds,92.750877,7496600
2025-05-20,EEM,Emerging-market equities,44.984749,20233700
2025-05-20,EFA,Developed international equities,84.104561,23335500
2025-05-20,EWC,Canadian equities,43.304104,2248200
2025-05-20,GLD,Gold,303.579987,12851000
2025-05-20,SPY,US equities,584.624695,60614500
2025-05-21,AGG,US aggregate bonds,92.141800,12393200
2025-05-21,EEM,Emerging-market equities,44.868187,25570400
2025-05-21,EFA,Developed international equities,83.610329,15278800
2025-05-21,EWC,Canadian equities,43.059113,3302900
2025-05-21,GLD,Gold,305.820007,12414500
2025-05-21,SPY,US equities,574.773315,95197700
2025-05-22,AGG,US aggregate bonds,92.408264,6084800
2025-05-22,EEM,Emerging-market equities,44.722477,16773000
2025-05-22,EFA,Developed international equities,83.562798,12787300
2025-05-22,EWC,Canadian equities,43.117908,1280800
2025-05-22,GLD,Gold,303.109985,9704200
2025-05-22,SPY,US equities,575.000244,70860400
2025-05-23,AGG,US aggregate bonds,92.541496,5210500
2025-05-23,EEM,Emerging-market equities,44.907043,22018900
2025-05-23,EFA,Developed international equities,83.676857,16959600
2025-05-23,EWC,Canadian equities,43.549091,1703400
2025-05-23,GLD,Gold,309.750000,13339500
2025-05-23,SPY,US equities,571.075256,76029000
2025-05-27,AGG,US aggregate bonds,92.960236,7461500
2025-05-27,EEM,Emerging-market equities,44.800190,26278900
2025-05-27,EFA,Developed international equities,84.893425,12435700
2025-05-27,EWC,Canadian equities,43.921474,4595500
2025-05-27,GLD,Gold,304.500000,9578500
2025-05-27,SPY,US equities,582.948303,72588500
2025-05-28,AGG,US aggregate bonds,92.788933,4909200
2025-05-28,EEM,Emerging-market equities,44.596195,26970500
2025-05-28,EFA,Developed international equities,83.914467,16812400
2025-05-28,EWC,Canadian equities,43.862671,1155700
2025-05-28,GLD,Gold,303.809998,8803300
2025-05-28,SPY,US equities,579.575806,68445500
2025-05-29,AGG,US aggregate bonds,93.131546,7724100
2025-05-29,EEM,Emerging-market equities,44.761333,24291700
2025-05-29,EFA,Developed international equities,84.285141,11454200
2025-05-29,EWC,Canadian equities,43.882271,1912700
2025-05-29,GLD,Gold,305.609985,9487900
2025-05-29,SPY,US equities,581.863525,69973300
2025-05-30,AGG,US aggregate bonds,93.359940,15488400
2025-05-30,EEM,Emerging-market equities,44.217358,42291600
2025-05-30,EFA,Developed international equities,84.408699,18590200
2025-05-30,EWC,Canadian equities,44.058662,1716000
2025-05-30,GLD,Gold,303.600006,9553300
2025-05-30,SPY,US equities,581.212769,90601200
2025-06-02,AGG,US aggregate bonds,93.114563,28390000
2025-06-02,EEM,Emerging-market equities,44.537914,20576500
2025-06-02,EFA,Developed international equities,85.311615,25710500
2025-06-02,EWC,Canadian equities,44.480042,2738400
2025-06-02,GLD,Gold,311.670013,13593200
2025-06-02,SPY,US equities,584.486633,61630500
2025-06-03,AGG,US aggregate bonds,93.047722,7177600
2025-06-03,EEM,Emerging-market equities,44.644768,20943400
2025-06-03,EFA,Developed international equities,84.665321,11787400
2025-06-03,EWC,Canadian equities,44.431049,2551000
2025-06-03,GLD,Gold,308.910004,9315100
2025-06-03,SPY,US equities,587.819763,63606200
2025-06-04,AGG,US aggregate bonds,93.601517,7761500
2025-06-04,EEM,Emerging-market equities,45.198456,26497800
2025-06-04,EFA,Developed international equities,85.045494,11593300
2025-06-04,EWC,Canadian equities,44.342850,1628200
2025-06-04,GLD,Gold,310.899994,7462500
2025-06-04,SPY,US equities,587.661987,57314200
2025-06-05,AGG,US aggregate bonds,93.362808,10456500
2025-06-05,EEM,Emerging-market equities,45.431587,26292800
2025-06-05,EFA,Developed international equities,84.988457,14543100
2025-06-05,EWC,Canadian equities,44.411449,2066800
2025-06-05,GLD,Gold,309.329987,10817800
2025-06-05,SPY,US equities,584.821899,92278700
2025-06-06,AGG,US aggregate bonds,92.885391,6299900
2025-06-06,EEM,Emerging-market equities,45.577290,16629900
2025-06-06,EFA,Developed international equities,85.292603,10301000
2025-06-06,EWC,Canadian equities,44.480042,2069700
2025-06-06,GLD,Gold,305.179993,7787500
2025-06-06,SPY,US equities,590.827515,66588700
2025-06-09,AGG,US aggregate bonds,92.999977,7096500
2025-06-09,EEM,Emerging-market equities,45.965847,22715200
2025-06-09,EFA,Developed international equities,85.283104,9641600
2025-06-09,EWC,Canadian equities,44.391850,1651900
2025-06-09,GLD,Gold,306.619995,7159000
2025-06-09,SPY,US equities,591.359985,53016400
2025-06-10,AGG,US aggregate bonds,93.210045,4990900
2025-06-10,EEM,Emerging-market equities,46.228123,26583600
2025-06-10,EFA,Developed international equities,85.397156,10254100
2025-06-10,EWC,Canadian equities,44.519245,1030700
2025-06-10,GLD,Gold,306.709991,7071700
2025-06-10,SPY,US equities,594.712830,66247000
2025-06-11,AGG,US aggregate bonds,93.525124,5992400
2025-06-11,EEM,Emerging-market equities,46.422398,28230800
2025-06-11,EFA,Developed international equities,85.254585,12329600
2025-06-11,EWC,Canadian equities,44.744629,2007900
2025-06-11,GLD,Gold,308.369995,9248800
2025-06-11,SPY,US equities,593.016602,73658200
2025-06-12,AGG,US aggregate bonds,93.868866,5726200
2025-06-12,EEM,Emerging-market equities,46.500103,19734400
2025-06-12,EFA,Developed international equities,85.910393,13288000
2025-06-12,EWC,Canadian equities,45.077816,2112400
2025-06-12,GLD,Gold,312.200012,11531400
2025-06-12,SPY,US equities,595.373535,64129000
2025-06-13,AGG,US aggregate bonds,93.534683,8050300
2025-06-13,EEM,Emerging-market equities,45.761860,35198100
2025-06-13,EFA,Developed international equities,84.807884,22177100
2025-06-13,EWC,Canadian equities,44.960220,3503700
2025-06-13,GLD,Gold,316.290009,16592900
2025-06-13,SPY,US equities,588.717163,89506000
2025-06-16,AGG,US aggregate bonds,93.343727,5680900
2025-06-16,EEM,Emerging-market equities,46.322868,26995900
2025-06-16,EFA,Developed international equities,85.125992,17843400
2025-06-16,EWC,Canadian equities,45.143715,2145800
2025-06-16,GLD,Gold,311.779999,12848400
2025-06-16,SPY,US equities,594.318298,79984100
2025-06-17,AGG,US aggregate bonds,93.630173,5312000
2025-06-17,EEM,Emerging-market equities,45.714779,35176900
2025-06-17,EFA,Developed international equities,84.081741,16726300
2025-06-17,EWC,Canadian equities,44.837891,1638600
2025-06-17,GLD,Gold,311.940002,8234100
2025-06-17,SPY,US equities,589.239807,82209400
2025-06-18,AGG,US aggregate bonds,93.696999,5907900
2025-06-18,EEM,Emerging-market equities,45.704967,26286900
2025-06-18,EFA,Developed international equities,84.226776,18504400
2025-06-18,EWC,Canadian equities,44.709641,1473500
2025-06-18,GLD,Gold,310.260010,9370800
2025-06-18,SPY,US equities,589.151001,76605000
2025-06-20,AGG,US aggregate bonds,93.782928,6213000
2025-06-20,EEM,Emerging-market equities,45.440159,32783300
2025-06-20,EFA,Developed international equities,83.472595,16900600
2025-06-20,EWC,Canadian equities,44.492603,1968000
2025-06-20,GLD,Gold,310.130005,8794700
2025-06-20,SPY,US equities,587.767395,94051400
2025-06-23,AGG,US aggregate bonds,93.973907,5884600
2025-06-23,EEM,Emerging-market equities,45.812859,22233200
2025-06-23,EFA,Developed international equities,84.101082,23100600
2025-06-23,EWC,Canadian equities,44.719509,1983900
2025-06-23,GLD,Gold,311.079987,12687900
2025-06-23,SPY,US equities,593.573059,87426000
2025-06-24,AGG,US aggregate bonds,94.355835,7907600
2025-06-24,EEM,Emerging-market equities,46.999619,36113900
2025-06-24,EFA,Developed international equities,85.125992,14900600
2025-06-24,EWC,Canadian equities,45.005604,3195900
2025-06-24,GLD,Gold,306.190002,12035200
2025-06-24,SPY,US equities,600.130432,67735300
2025-06-25,AGG,US aggregate bonds,94.346268,8434800
2025-06-25,EEM,Emerging-market equities,47.038845,23739200
2025-06-25,EFA,Developed international equities,84.661880,14422100
2025-06-25,EWC,Canadian equities,44.709641,1882900
2025-06-25,GLD,Gold,307.119995,6733200
2025-06-25,SPY,US equities,600.466675,62114800
2025-06-26,AGG,US aggregate bonds,94.604088,9775100
2025-06-26,EEM,Emerging-market equities,47.352703,21962200
2025-06-26,EFA,Developed international equities,85.609444,15791500
2025-06-26,EWC,Canadian equities,45.301563,1702300
2025-06-26,GLD,Gold,306.779999,6787500
2025-06-26,SPY,US equities,605.164612,78548400
2025-06-27,AGG,US aggregate bonds,94.336739,25931600
2025-06-27,EEM,Emerging-market equities,47.166351,37593400
2025-06-27,EFA,Developed international equities,86.382965,15987700
2025-06-27,EWC,Canadian equities,44.966145,7997600
2025-06-27,GLD,Gold,301.220001,13301300
2025-06-27,SPY,US equities,608.171326,86258400
2025-06-30,AGG,US aggregate bonds,94.718674,14036800
2025-06-30,EEM,Emerging-market equities,47.313473,32966300
2025-06-30,EFA,Developed international equities,86.431313,28062100
2025-06-30,EWC,Canadian equities,45.577793,2929900
2025-06-30,GLD,Gold,304.829987,8192100
2025-06-30,SPY,US equities,611.079102,92502500
2025-07-01,AGG,US aggregate bonds,94.631485,18480200
2025-07-01,EEM,Emerging-market equities,47.401745,25393000
2025-07-01,EFA,Developed international equities,86.286278,11406100
2025-07-01,EWC,Canadian equities,45.567924,3431900
2025-07-01,GLD,Gold,307.549988,9335600
2025-07-01,SPY,US equities,610.881287,70030100
2025-07-02,AGG,US aggregate bonds,94.516556,8756000
2025-07-02,EEM,Emerging-market equities,47.607708,23950600
2025-07-02,EFA,Developed international equities,86.537666,13133600
2025-07-02,EWC,Canadian equities,45.706043,2990100
2025-07-02,GLD,Gold,309.250000,8316400
2025-07-02,SPY,US equities,613.650574,66510400
2025-07-03,AGG,US aggregate bonds,94.324974,4583200
2025-07-03,EEM,Emerging-market equities,47.823483,20080100
2025-07-03,EFA,Developed international equities,86.557007,5311100
2025-07-03,EWC,Canadian equities,46.041462,1757600
2025-07-03,GLD,Gold,307.140015,5275800
2025-07-03,SPY,US equities,618.487000,51065800
2025-07-07,AGG,US aggregate bonds,93.989708,8088100
2025-07-07,EEM,Emerging-market equities,47.146736,24462300
2025-07-07,EFA,Developed international equities,85.619110,12925000
2025-07-07,EWC,Canadian equities,45.558064,3482300
2025-07-07,GLD,Gold,307.369995,7351600
2025-07-07,SPY,US equities,613.878052,74814500
2025-07-08,AGG,US aggregate bonds,93.951385,7804200
2025-07-08,EEM,Emerging-market equities,47.440975,16316900
2025-07-08,EFA,Developed international equities,86.247597,9061400
2025-07-08,EWC,Canadian equities,45.380482,2097200
2025-07-08,GLD,Gold,304.160004,11840500
2025-07-08,SPY,US equities,613.541809,59024600
2025-07-09,AGG,US aggregate bonds,94.344116,11043600
2025-07-09,EEM,Emerging-market equities,47.362511,14846200
2025-07-09,EFA,Developed international equities,86.895424,8699900
2025-07-09,EWC,Canadian equities,45.508736,1060200
2025-07-09,GLD,Gold,305.519989,10644100
2025-07-09,SPY,US equities,617.221008,66113300
2025-07-10,AGG,US aggregate bonds,94.315392,5125300
2025-07-10,EEM,Emerging-market equities,47.490013,21892100
2025-07-10,EFA,Developed international equities,86.837402,8554400
2025-07-10,EWC,Canadian equities,45.784966,1727800
2025-07-10,GLD,Gold,306.200012,7053700
2025-07-10,SPY,US equities,618.961731,57529000
2025-07-11,AGG,US aggregate bonds,93.922646,6106500
2025-07-11,EEM,Emerging-market equities,47.333088,27338400
2025-07-11,EFA,Developed international equities,86.005867,8468000
2025-07-11,EWC,Canadian equities,45.508736,2597700
2025-07-11,GLD,Gold,309.140015,9187300
2025-07-11,SPY,US equities,616.785828,63670200
2025-07-14,AGG,US aggregate bonds,93.913071,6231400
2025-07-14,EEM,Emerging-market equities,47.401745,16882100
2025-07-14,EFA,Developed international equities,86.005867,7969900
2025-07-14,EWC,Canadian equities,45.814556,1218600
2025-07-14,GLD,Gold,308.010010,5772900
2025-07-14,SPY,US equities,617.962769,51898500
2025-07-15,AGG,US aggregate bonds,93.635284,9681000
2025-07-15,EEM,Emerging-market equities,47.745018,24890500
2025-07-15,EFA,Developed international equities,85.106651,10572000
2025-07-15,EWC,Canadian equities,45.419949,2258000
2025-07-15,GLD,Gold,306.730011,8149000
2025-07-15,SPY,US equities,615.322083,74317300
2025-07-16,AGG,US aggregate bonds,93.769386,23556800
2025-07-16,EEM,Emerging-market equities,47.970604,32620000
2025-07-16,EFA,Developed international equities,85.454735,16776500
2025-07-16,EWC,Canadian equities,45.844158,3258800
2025-07-16,GLD,Gold,308.260010,17693100
2025-07-16,SPY,US equities,617.379211,88987500
2025-07-17,AGG,US aggregate bonds,93.807709,8355500
2025-07-17,EEM,Emerging-market equities,48.245224,22323900
2025-07-17,EFA,Developed international equities,85.677124,9542000
2025-07-17,EWC,Canadian equities,46.080921,2319300
2025-07-17,GLD,Gold,307.589996,6642300
2025-07-17,SPY,US equities,621.157410,68885700
2025-07-18,AGG,US aggregate bonds,93.980118,8443800
2025-07-18,EEM,Emerging-market equities,48.137337,23408000
2025-07-18,EFA,Developed international equities,85.435402,11044700
2025-07-18,EWC,Canadian equities,45.962540,1827100
2025-07-18,GLD,Gold,308.390015,5574300
2025-07-18,SPY,US equities,620.702393,65621600
2025-07-21,AGG,US aggregate bonds,94.238762,6865700
2025-07-21,EEM,Emerging-market equities,48.451195,16861700
2025-07-21,EFA,Developed international equities,85.889847,9324000
2025-07-21,EWC,Canadian equities,46.080921,1170700
2025-07-21,GLD,Gold,313.130005,10995800
2025-07-21,SPY,US equities,621.879395,63375000
2025-07-22,AGG,US aggregate bonds,94.420746,6172700
2025-07-22,EEM,Emerging-market equities,48.480618,22316500
2025-07-22,EFA,Developed international equities,86.363625,12134300
2025-07-22,EWC,Canadian equities,46.455807,1525400
2025-07-22,GLD,Gold,316.100006,13691800
2025-07-22,SPY,US equities,621.968384,60046300
2025-07-23,AGG,US aggregate bonds,94.210014,7466900
2025-07-23,EEM,Emerging-market equities,48.971012,23744600
2025-07-23,EFA,Developed international equities,88.510147,18088200
2025-07-23,EWC,Canadian equities,46.534729,1648900
2025-07-23,GLD,Gold,312.179993,10547500
2025-07-23,SPY,US equities,627.259827,70511000
2025-07-24,AGG,US aggregate bonds,94.152550,9643800
2025-07-24,EEM,Emerging-market equities,48.706196,18948000
2025-07-24,EFA,Developed international equities,87.852661,12025500
2025-07-24,EWC,Canadian equities,46.337421,1455800
2025-07-24,GLD,Gold,310.269989,7698800
2025-07-24,SPY,US equities,627.467407,71307100
2025-07-25,AGG,US aggregate bonds,94.305809,5530400
2025-07-25,EEM,Emerging-market equities,48.559074,15605000
2025-07-25,EFA,Developed international equities,87.746292,9583200
2025-07-25,EWC,Canadian equities,46.376881,1827400
2025-07-25,GLD,Gold,307.399994,9376400
2025-07-25,SPY,US equities,630.118042,56865400
2025-07-28,AGG,US aggregate bonds,94.181290,7032200
2025-07-28,EEM,Emerging-market equities,48.235420,27703400
2025-07-28,EFA,Developed international equities,86.334618,13654000
2025-07-28,EWC,Canadian equities,46.090790,1630700
2025-07-28,GLD,Gold,305.410004,9275400
2025-07-28,SPY,US equities,629.959900,54917100
2025-07-29,AGG,US aggregate bonds,94.688965,12015200
2025-07-29,EEM,Emerging-market equities,48.255035,24742400
2025-07-29,EFA,Developed international equities,86.160576,11888600
2025-07-29,EWC,Canadian equities,46.159847,1889600
2025-07-29,GLD,Gold,306.250000,5741100
2025-07-29,SPY,US equities,628.298279,60556300
2025-07-30,AGG,US aggregate bonds,94.420746,8305400
2025-07-30,EEM,Emerging-market equities,47.901951,37855400
2025-07-30,EFA,Developed international equities,85.541763,14623000
2025-07-30,EWC,Canadian equities,45.755367,3043500
2025-07-30,GLD,Gold,300.959991,13459600
2025-07-30,SPY,US equities,627.507080,80418900
2025-07-31,AGG,US aggregate bonds,94.468666,19774600
2025-07-31,EEM,Emerging-market equities,47.627327,30587100
2025-07-31,EFA,Developed international equities,84.623199,29271500
2025-07-31,EWC,Canadian equities,45.558064,4079100
2025-07-31,GLD,Gold,302.959991,8981000
2025-07-31,SPY,US equities,625.153137,103385200
2025-08-01,AGG,US aggregate bonds,95.285606,12416200
2025-08-01,EEM,Emerging-market equities,47.274239,27234300
2025-08-01,EFA,Developed international equities,84.400818,18658100
2025-08-01,EWC,Canadian equities,45.242371,5102100
2025-08-01,GLD,Gold,309.109985,12843400
2025-08-01,SPY,US equities,614.906616,140103600
2025-08-04,AGG,US aggregate bonds,95.362503,6717900
2025-08-04,EEM,Emerging-market equities,47.764637,32920400
2025-08-04,EFA,Developed international equities,85.522423,14718100
2025-08-04,EWC,Canadian equities,45.952675,4713300
2025-08-04,GLD,Gold,310.910004,7639000
2025-08-04,SPY,US equities,624.253052,73218000
2025-08-05,AGG,US aggregate bonds,95.391335,9092400
2025-08-05,EEM,Emerging-market equities,47.901951,18709100
2025-08-05,EFA,Developed international equities,85.512756,11634100
2025-08-05,EWC,Canadian equities,46.297962,2974700
2025-08-05,GLD,Gold,311.160004,6997700
2025-08-05,SPY,US equities,621.088135,68051400
2025-08-06,AGG,US aggregate bonds,95.352890,8102700
2025-08-06,EEM,Emerging-market equities,48.127529,17094000
2025-08-06,EFA,Developed international equities,86.073555,11499900
2025-08-06,EWC,Canadian equities,47.087185,3450100
2025-08-06,GLD,Gold,310.500000,7418200
2025-08-06,SPY,US equities,625.845459,64357500
2025-08-07,AGG,US aggregate bonds,95.276009,7869300
2025-08-07,EEM,Emerging-market equities,48.529655,23378900
2025-08-07,EFA,Developed international equities,86.847076,11525600
2025-08-07,EWC,Canadian equities,46.702438,1547700
2025-08-07,GLD,Gold,313.119995,10891500
2025-08-07,SPY,US equities,625.321228,74205800
2025-08-08,AGG,US aggregate bonds,95.093384,8238100
2025-08-08,EEM,Emerging-market equities,48.490421,16926700
2025-08-08,EFA,Developed international equities,87.378876,10367200
2025-08-08,EWC,Canadian equities,46.702438,922500
2025-08-08,GLD,Gold,313.049988,19886800
2025-08-08,SPY,US equities,630.197266,64051600
2025-08-11,AGG,US aggregate bonds,95.160683,9698300
2025-08-11,EEM,Emerging-market equities,48.353111,15176100
2025-08-11,EFA,Developed international equities,87.011444,8516600
2025-08-11,EWC,Canadian equities,46.643246,1101600
